"","Ordem","Titulo","Endereco","Numero","Bairro","Area","Quartos","Banheiros","Vagas","Preco","Preco_m2","cod_bairro","qtde_bo","bo_per_capita","idadedobairro","dens_pop","areaHa","pop_2010","renda_med_dom_SM_mes","lnpreco","idade2","lnrenda"
"3681",7558,"Apartamento com 2 Quartos a  Venda, 61m2","Rua Eca de Queiroz",220,"Petropolis",61,2,1,1,4e+05,6557.37704918033,4314902019,2236,637.600159685192,63,105.3,333,35069,20.37,12.8992195129395,3969,3.01406311988831
"3682",6386,"Apartamento com 2 Quartos a  Venda, 48m2","Rua Atelio Supertti",340,"Vila Nova",48,2,1,1,160000,3333.33333333333,4314902032,1416,427.213757731181,63,32.1,1031,33145,5.35,11.9829292297363,3969,1.6770966053009
"3683",3053,"Apartamento com 2 Quartos a  Venda, 60m2","sem info",9999,"Jardim Botanico",60,2,1,1,531186,8853.1,4314902018,727,632.503915086132,63,56.6,203,11494,12.32,13.1828670501709,3969,2.51122403144836
"3684",6553,"Apartamento com 3 Quartos a  Venda, 87m2","Rua Professor Cristiano Fischer",838,"Petropolis",87,3,2,1,548000,6298.85057471264,4314902019,2236,637.600159685192,63,105.3,333,35069,20.37,13.2140302658081,3969,3.01406311988831
"3685",321,"Apartamento com 2 Quartos a  Venda, 100m2","Avenida Iguassu",561,"Petropolis",100,2,2,1,1099000,10990,4314902019,2236,637.600159685192,63,105.3,333,35069,20.37,13.9099111557007,3969,3.01406311988831
"3686",1311,"Apartamento com 4 Quartos a  Venda, 79m2","sem info",9999,"Cristal",79,4,1,1,216000,2734.17721518987,4314902024,1421,674.931129476584,63,78,270,21054,8.53,12.2830333709717,3969,2.14358925819397
"3687",221,"Apartamento com 2 Quartos a  Venda, 68m2","Rua Doutor Salvador Franca",9999,"Jardim Botanico",68,2,2,1,270000,3970.58823529412,4314902018,727,632.503915086132,63,56.6,203,11494,12.32,12.5061769485474,3969,2.51122403144836
"3688",3711,"Apartamento com 2 Quartos a  Venda, 74m2","Rua Dona Oti",199,"Petropolis",74,2,2,1,564000,7621.62162162162,4314902019,2236,637.600159685192,63,105.3,333,35069,20.37,13.2428092956543,3969,3.01406311988831
"3689",2534,"Apartamento com 2 Quartos a  Venda, 59m2","Rua Buenos Aires",9999,"Jardim Botanico",59,2,2,1,580000,9830.50847457627,4314902018,727,632.503915086132,63,56.6,203,11494,12.32,13.2707834243774,3969,2.51122403144836
"3690",9288,"Apartamento com 2 Quartos a  Venda, 61m2","Avenida Otto Niemeyer",9999,"Tristeza",61,2,2,1,440000,7213.11475409836,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,12.9945297241211,3969,2.67896461486816
"3691",2286,"Apartamento com 2 Quartos a  Venda, 60m2","sem info",9999,"Jardim Botanico",60,2,1,1,450000,7500,4314902018,727,632.503915086132,63,56.6,203,11494,12.32,13.0170030593872,3969,2.51122403144836
"3692",2160,"Apartamento com 3 Quartos a  Venda, 77m2","sem info",9999,"Jardim Lindoia",77,3,1,1,289000,3753.24675324675,4314902054,363,494.955004090537,63,92.8,79,7334,20.99,12.5741815567017,3969,3.04404616355896
"3693",3557,"Apartamento com 3 Quartos a  Venda, 71m2","Rua Nunes Machado",100,"Menino Deus",71,3,2,1,637990,8985.77464788732,4314902004,2188,739.764005815329,63,137.6,215,29577,15.6,13.3660774230957,3969,2.74727082252502
"3694",2103,"Apartamento com 3 Quartos a  Venda, 55m2","Rua Gabriel Franco da Luz",133,"Sarandi",55,3,1,1,185000,3363.63636363636,4314902061,3501,579.606973163585,63,64,944,60403,5.01,12.1281108856201,3969,1.61143589019775
"3695",4448,"Apartamento com 3 Quartos a  Venda, 109m2","sem info",9999,"Cristo Redentor",109,3,1,1,788429,7233.29357798165,4314902051,1121,696.14357573123,63,108.8,148,16103,10.61,13.5777978897095,3969,2.36179685592651
"3696",5384,"Apartamento com 3 Quartos a  Venda, 75m2","Rua Limoeiro",135,"Cristo Redentor",75,3,2,1,499000,6653.33333333333,4314902051,1121,696.14357573123,63,108.8,148,16103,10.61,13.120361328125,3969,2.36179685592651
"3697",8607,"Apartamento com  Quarto a  Venda, 36m2","Travessa Escobar",534,"Camaqua",36,1,1,1,106000,2944.44444444444,4314902023,788,362.749159876628,63,97,224,21723,6.65,11.5711946487427,3969,1.8946168422699
"3698",6847,"Apartamento com 2 Quartos a  Venda, 67m2","sem info",9999,"Petropolis",67,2,1,1,699000,10432.8358208955,4314902019,2236,637.600159685192,63,105.3,333,35069,20.37,13.4574060440063,3969,3.01406311988831
"3699",3505,"Apartamento com  Quarto a  Venda, 27m2","Avenida dos Cubanos",146,"Partenon",27,1,1,1,230000,8518.51851851852,4314902015,2817,593.552465233881,36,83.3,570,47460,7.54,12.3458347320557,1296,2.02022218704224
"3700",7931,"Apartamento com 3 Quartos a  Venda, 96m2","Rua Machado de Assis",855,"Partenon",96,3,2,1,595000,6197.91666666667,4314902015,2817,593.552465233881,36,83.3,570,47460,7.54,13.2963171005249,1296,2.02022218704224
"3701",670,"Apartamento com 2 Quartos a  Venda, 57m2","Rua Engenheiro Joao Luderitz",550,"Sarandi",57,2,2,1,389000,6824.56140350877,4314902061,3501,579.606973163585,63,64,944,60403,5.01,12.8713350296021,3969,1.61143589019775
"3702",4743,"Apartamento com  Quarto a  Venda, 38m2","Rua Alberto Silva",9999,"Vila Ipiranga",38,1,1,1,190000,5000,4314902057,1055,503.555916185385,63,40.3,520,20951,8.99,12.1547794342041,3969,2.19611287117004
"3703",3708,"Apartamento com 2 Quartos a  Venda, 52m2","Rua Doutor Pio Fiori de Azevedo",75,"Vila Nova",52,2,1,1,175000,3365.38461538462,4314902032,1416,427.213757731181,63,32.1,1031,33145,5.35,12.0725412368774,3969,1.6770966053009
"3704",4682,"Apartamento com 2 Quartos a  Venda, 59m2","Avenida Plenio Brasil Milano",2177,"Higienopolis",59,2,1,1,258400,4379.66101694915,4314902049,509,559.586631486368,63,88.3,103,9096,17.53,12.4622640609741,3969,2.86391377449036
"3705",1217,"Apartamento com 2 Quartos a  Venda, 43m2","sem info",9999,"Sarandi",43,2,1,1,149000,3465.11627906977,4314902061,3501,579.606973163585,63,64,944,60403,5.01,11.9117012023926,3969,1.61143589019775
"3706",5251,"Apartamento com 3 Quartos a  Venda, 116m2","Rua Honorio Silveira Dias",1910,"Higienopolis",116,3,2,1,650000,5603.44827586207,4314902049,509,559.586631486368,63,88.3,103,9096,17.53,13.3847274780273,3969,2.86391377449036
"3707",3509,"Apartamento com 2 Quartos a  Venda, 126m2","Rua Felicessimo de Azevedo",703,"Higienopolis",126,2,2,1,320000,2539.68253968254,4314902049,509,559.586631486368,63,88.3,103,9096,17.53,12.6760759353638,3969,2.86391377449036
"3708",1112,"Apartamento com 3 Quartos a  Venda, 110m2","sem info",9999,"Moinhos de Vento",110,3,1,1,769000,6990.90909090909,4314902041,801,992.934176273708,63,98.4,82,8067,29.33,13.552845954895,3969,3.37861084938049
"3709",8552,"Apartamento com 2 Quartos a  Venda, 144m2","Rua Coronel Aurelio Bitencourt",150,"Rio Branco",144,2,3,1,1280000,8888.88888888889,4314902042,1212,635.586554093031,63,140.2,136,19069,20.5,14.062370300293,3969,3.02042484283447
"3710",4745,"Apartamento com 2 Quartos a  Venda, 61m2","Rua Professor Freitas e Castro",300,"Azenha",61,2,2,1,445000,7295.08196721311,4314902008,1493,1110.11971150271,63,106.7,126,13449,10.73,13.0058298110962,3969,2.37304353713989
"3711",6656,"Apartamento com 2 Quartos a  Venda, 57m2","Avenida Getulio Vargas",9999,"Menino Deus",57,2,1,1,329000,5771.9298245614,4314902004,2188,739.764005815329,63,137.6,215,29577,15.6,12.7038125991821,3969,2.74727082252502
"3712",1473,"Apartamento com 2 Quartos a  Venda, 74m2","Rua Marco Polo",505,"Cristo Redentor",74,2,2,1,365000,4932.43243243243,4314902051,1121,696.14357573123,63,108.8,148,16103,10.61,12.8076524734497,3969,2.36179685592651
"3713",3904,"Apartamento com 2 Quartos a  Venda, 40m2","sem info",9999,"Lomba do Pinheiro",40,2,1,1,125000,3125,4314902077,2184,718.70475187574,25,12.4,2455,30388,2.92,11.7360687255859,625,1.07158362865448
"3714",2191,"Apartamento com 3 Quartos a  Venda, 83m2","Rua Domingos Martins",9999,"Cristo Redentor",83,3,2,1,410000,4939.75903614458,4314902051,1121,696.14357573123,63,108.8,148,16103,10.61,12.9239120483398,3969,2.36179685592651
"3715",7697,"Apartamento com 2 Quartos a  Venda, 61m2","Rua Almirante alvaro Alberto da Motta e Silva",195,"Menino Deus",61,2,1,1,550000,9016.39344262295,4314902004,2188,739.764005815329,63,137.6,215,29577,15.6,13.2176733016968,3969,2.74727082252502
"3716",9772,"Apartamento com 2 Quartos a  Venda, 87m2","sem info",9999,"Cristo Redentor",87,2,3,1,519000,5965.51724137931,4314902051,1121,696.14357573123,63,108.8,148,16103,10.61,13.1596593856812,3969,2.36179685592651
"3717",4738,"Apartamento com  Quarto a  Venda, 32m2","sem info",9999,"Independencia",32,1,1,1,668700,20896.875,4314902039,801,1250.19509911035,63,160.2,40,6407,21.98,13.4130907058716,3969,3.09013295173645
"3718",5760,"Apartamento com  Quarto a  Venda, 116m2","Rua Andre Puente",92,"Independencia",116,1,1,1,630000,5431.03448275862,4314902039,801,1250.19509911035,63,160.2,40,6407,21.98,13.3534755706787,3969,3.09013295173645
"3719",1086,"Apartamento com 2 Quartos a  Venda, 79m2","Rua Marechal Frota",85,"Cristo Redentor",79,2,2,1,350000,4430.37974683544,4314902051,1121,696.14357573123,63,108.8,148,16103,10.61,12.7656888961792,3969,2.36179685592651
"3720",7535,"Apartamento com 3 Quartos a  Venda, 138m2","Rua Professor Cristiano Fischer",99,"Petropolis",138,3,1,1,1110000,8043.47826086957,4314902019,2236,637.600159685192,63,105.3,333,35069,20.37,13.9198703765869,3969,3.01406311988831
"3721",1461,"Apartamento com 2 Quartos a  Venda, 61m2","Rua Fernando Cortez",9999,"Cristo Redentor",61,2,1,1,259500,4254.09836065574,4314902051,1121,696.14357573123,63,108.8,148,16103,10.61,12.4665117263794,3969,2.36179685592651
"3722",9543,"Apartamento com 2 Quartos a  Venda, 68m2","sem info",9999,"Jardim Lindoia",68,2,1,1,429000,6308.82352941176,4314902054,363,494.955004090537,63,92.8,79,7334,20.99,12.9692125320435,3969,3.04404616355896
"3723",5620,"Apartamento com 2 Quartos a  Venda, 52m2","sem info",9999,"Sarandi",52,2,1,1,210000,4038.46153846154,4314902061,3501,579.606973163585,63,64,944,60403,5.01,12.2548627853394,3969,1.61143589019775
"3724",7208,"Apartamento com  Quarto a  Venda, 42m2","sem info",9999,"Jardim Botanico",42,1,1,1,350000,8333.33333333333,4314902018,727,632.503915086132,63,56.6,203,11494,12.32,12.7656888961792,3969,2.51122403144836
"3725",9333,"Apartamento com 2 Quartos a  Venda, 102m2","Rua Butue",105,"Cristal",102,2,1,1,305000,2990.19607843137,4314902024,1421,674.931129476584,63,78,270,21054,8.53,12.6280670166016,3969,2.14358925819397
"3726",6841,"Apartamento com 2 Quartos a  Venda, 61m2","Rua Chile",421,"Jardim Botanico",61,2,2,1,594943,9753.16393442623,4314902018,727,632.503915086132,63,56.6,203,11494,12.32,13.2962207794189,3969,2.51122403144836
"3727",2475,"Apartamento com 3 Quartos a  Venda, 110m2","Avenida Independencia",802,"Independencia",110,3,2,1,690000,6272.72727272727,4314902039,801,1250.19509911035,63,160.2,40,6407,21.98,13.4444465637207,3969,3.09013295173645
"3728",8004,"Apartamento com 2 Quartos a  Venda, 51m2","sem info",9999,"Cristal",51,2,1,1,264000,5176.47058823529,4314902024,1421,674.931129476584,63,78,270,21054,8.53,12.4837045669556,3969,2.14358925819397
"3729",1949,"Apartamento com 2 Quartos a  Venda, 52m2","Rua Primeiro de Setembro",340,"Partenon",52,2,1,1,206000,3961.53846153846,4314902015,2817,593.552465233881,36,83.3,570,47460,7.54,12.2356309890747,1296,2.02022218704224
"3730",3940,"Apartamento com 3 Quartos a  Venda, 129m2","sem info",9999,"Bela Vista",129,3,3,1,8e+05,6201.5503875969,4314902043,368,382.496621972768,63,104.6,92,9621,34.68,13.5923671722412,3969,3.5461630821228
"3731",2893,"Apartamento com 2 Quartos a  Venda, 87m2","sem info",9999,"Tres Figueiras",87,2,1,1,1200000,13793.1034482759,4314902058,276,754.716981132075,63,34.5,106,3657,37,13.9978322982788,3969,3.61091780662537
"3732",6404,"Apartamento com 3 Quartos a  Venda, 181m2","Praca Julio de Castilhos",64,"Independencia",181,3,2,1,850000,4696.13259668508,4314902039,801,1250.19509911035,63,160.2,40,6407,21.98,13.6529912948608,3969,3.09013295173645
"3733",2991,"Apartamento com 2 Quartos a  Venda, 56m2","Avenida Venancio Aires",777,"Cidade Baixa",56,2,1,1,850000,15178.5714285714,4314902003,1784,1072.50210412408,63,210.6,79,16634,11.2,13.6529912948608,3969,2.41591382026672
"3734",8803,"Apartamento com 2 Quartos a  Venda, 39m2","sem info",9999,"Vila Nova",39,2,1,1,180000,4615.38461538462,4314902032,1416,427.213757731181,63,32.1,1031,33145,5.35,12.1007118225098,3969,1.6770966053009
"3735",3029,"Apartamento com  Quarto a  Venda, 60m2","sem info",9999,"Cristal",60,1,1,1,275000,4583.33333333333,4314902024,1421,674.931129476584,63,78,270,21054,8.53,12.5245265960693,3969,2.14358925819397
"3736",5935,"Apartamento com 2 Quartos a  Venda, 71m2","Rua Domingos Crescencio",315,"Santana",71,2,2,1,420000,5915.49295774648,4314902007,1623,764.808444465388,63,142.4,149,21221,13.93,12.9480104446411,3969,2.63404488563538
"3737",8787,"Apartamento com 2 Quartos a  Venda, 88m2","sem info",9999,"Auxiliadora",88,2,1,1,780000,8863.63636363636,4314902045,770,771.156735102654,63,121.8,82,9985,19.57,13.5670490264893,3969,2.9739978313446
"3738",147,"Apartamento com 2 Quartos a  Venda, 66m2","Avenida Bento Goncalves",9999,"Partenon",66,2,2,1,320000,4848.48484848485,4314902015,2817,593.552465233881,36,83.3,570,47460,7.54,12.6760759353638,1296,2.02022218704224
"3739",2158,"Apartamento com  Quarto a  Venda, 43m2","Avenida Diario de Notecias",500,"Cristal",43,1,1,1,629000,14627.9069767442,4314902024,1421,674.931129476584,63,78,270,21054,8.53,13.3518867492676,3969,2.14358925819397
"3740",4872,"Apartamento com 3 Quartos a  Venda, 82m2","Rua Itororo",54,"Menino Deus",82,3,1,1,542000,6609.75609756098,4314902004,2188,739.764005815329,63,137.6,215,29577,15.6,13.2030210494995,3969,2.74727082252502
"3741",2776,"Apartamento com 2 Quartos a  Venda, 44m2","Estrada Joao de Oliveira Remiao",1786,"Agronomia",44,2,1,1,174900,3975,4314902035,1010,826.378661430208,46,8.6,1241,12222,3.98,12.0719699859619,2116,1.38128185272217
"3742",1380,"Apartamento com 3 Quartos a  Venda, 183m2","sem info",9999,"Rio Branco",183,3,2,1,1070000,5846.99453551913,4314902042,1212,635.586554093031,63,140.2,136,19069,20.5,13.8831691741943,3969,3.02042484283447
"3743",5851,"Apartamento com 2 Quartos a  Venda, 62m2","sem info",9999,"Santa Tereza",62,2,1,1,190000,3064.51612903226,4314902009,1357,287.652358240594,63,103.9,454,47175,5.78,12.1547794342041,3969,1.7544037103653
"3744",1759,"Apartamento com 2 Quartos a  Venda, 40m2","Rua Jose Iuchno",151,"Hipica",40,2,1,1,115000,2875,4314902072,693,668.725272604458,31,23.2,447,10363,4.85,11.6526870727539,961,1.57897865772247
"3745",2585,"Apartamento com 3 Quartos a  Venda, 122m2","Rua Barao de Uba",372,"Bela Vista",122,3,2,1,760000,6229.50819672131,4314902043,368,382.496621972768,63,104.6,92,9621,34.68,13.5410737991333,3969,3.5461630821228
"3746",228,"Apartamento com 2 Quartos a  Venda, 60m2","Avenida Assis Brasil",9999,"Jardim Lindoia",60,2,2,1,496560,8276,4314902054,363,494.955004090537,63,92.8,79,7334,20.99,13.1154594421387,3969,3.04404616355896
"3747",934,"Apartamento com 3 Quartos a  Venda, 114m2","sem info",9999,"Moinhos de Vento",114,3,3,1,889900,7806.14035087719,4314902041,801,992.934176273708,63,98.4,82,8067,29.33,13.6988639831543,3969,3.37861084938049
"3748",6255,"Apartamento com  Quarto a  Venda, 59m2","sem info",9999,"Independencia",59,1,1,1,499000,8457.62711864407,4314902039,801,1250.19509911035,63,160.2,40,6407,21.98,13.120361328125,3969,3.09013295173645
"3749",1671,"Apartamento com 3 Quartos a  Venda, 129m2","sem info",9999,"Jardim Lindoia",129,3,2,1,670000,5193.7984496124,4314902054,363,494.955004090537,63,92.8,79,7334,20.99,13.4150333404541,3969,3.04404616355896
"3750",2262,"Apartamento com 2 Quartos a  Venda, 66m2","Rua Dom Diogo de Souza",9999,"Cristo Redentor",66,2,1,1,330000,5000,4314902051,1121,696.14357573123,63,108.8,148,16103,10.61,12.7068481445312,3969,2.36179685592651
"3751",7449,"Apartamento com 2 Quartos a  Venda, 58m2","sem info",9999,"Vila Nova",58,2,3,1,280000,4827.58620689655,4314902032,1416,427.213757731181,63,32.1,1031,33145,5.35,12.5425453186035,3969,1.6770966053009
"3752",2670,"Apartamento com 2 Quartos a  Venda, 56m2","Rua Franklin",220,"Jardim Itu Sabara",56,2,1,1,175000,3125,4314902064,450,144.569023677193,54,68.1,457,31127,9.17,12.0725412368774,2916,2.21593737602234
"3753",1661,"Apartamento com 2 Quartos a  Venda, 68m2","Rua Salvio Soares",150,"Cristal",68,2,1,1,268000,3941.17647058824,4314902024,1421,674.931129476584,63,78,270,21054,8.53,12.4987421035767,3969,2.14358925819397
"3754",9439,"Apartamento com 3 Quartos a  Venda, 93m2","sem info",9999,"Petropolis",93,3,3,1,449000,4827.95698924731,4314902019,2236,637.600159685192,63,105.3,333,35069,20.37,13.014778137207,3969,3.01406311988831
"3755",6775,"Apartamento com 2 Quartos a  Venda, 50m2","sem info",9999,"Sarandi",50,2,1,1,220000,4400,4314902061,3501,579.606973163585,63,64,944,60403,5.01,12.3013830184937,3969,1.61143589019775
"3756",5657,"Apartamento com  Quarto a  Venda, 49m2","Rua Paulo Setubal",134,"Passo da Areia",49,1,2,1,450000,9183.67346938776,4314902050,1950,844.777541913963,63,94.6,244,23083,9.96,13.0170030593872,3969,2.29857707023621
"3757",3054,"Apartamento com 2 Quartos a  Venda, 52m2","Rua Tenente Ary Tarrago",2080,"Jardim Itu Sabara",52,2,2,1,198900,3825,4314902064,450,144.569023677193,54,68.1,457,31127,9.17,12.2005577087402,2916,2.21593737602234
"3758",2869,"Apartamento com 2 Quartos a  Venda, 79m2","sem info",9999,"Cristo Redentor",79,2,1,1,636617,8058.44303797468,4314902051,1121,696.14357573123,63,108.8,148,16103,10.61,13.3639230728149,3969,2.36179685592651
"3759",6320,"Apartamento com 3 Quartos a  Venda, 140m2","sem info",9999,"Praia de Belas",140,3,1,1,1010000,7214.28571428571,4314902002,1931,10331.7281968967,63,9.2,204,1869,12.3,13.82546043396,3969,2.50959920883179
"3760",1297,"Apartamento com 3 Quartos a  Venda, 110m2","sem info",9999,"Moinhos de Vento",110,3,3,1,780000,7090.90909090909,4314902041,801,992.934176273708,63,98.4,82,8067,29.33,13.5670490264893,3969,3.37861084938049
"3761",2051,"Apartamento com 2 Quartos a  Venda, 61m2","Avenida Wenceslau Escobar",9999,"Cristal",61,2,1,1,299500,4909.83606557377,4314902024,1421,674.931129476584,63,78,270,21054,8.53,12.6098699569702,3969,2.14358925819397
"3762",1413,"Apartamento com 3 Quartos a  Venda, 110m2","sem info",9999,"Chacara das Pedras",110,3,3,1,595000,5409.09090909091,4314902059,361,513.221495592835,63,69,102,7034,20.68,13.2963171005249,3969,3.02916693687439
"3763",6428,"Apartamento com  Quarto a  Venda, 59m2","sem info",9999,"Independencia",59,1,1,1,499000,8457.62711864407,4314902039,801,1250.19509911035,63,160.2,40,6407,21.98,13.120361328125,3969,3.09013295173645
"3764",7489,"Apartamento com 3 Quartos a  Venda, 68m2","Avenida Otto Niemeyer",9999,"Tristeza",68,3,2,1,355000,5220.58823529412,4314902026,965,638.01652892562,63,57.3,264,15125,14.57,12.7798728942871,3969,2.67896461486816
"3765",6647,"Apartamento com 2 Quartos a  Venda, 59m2","sem info",9999,"Vila Nova",59,2,2,1,290000,4915.25423728814,4314902032,1416,427.213757731181,63,32.1,1031,33145,5.35,12.5776357650757,3969,1.6770966053009
"3766",1395,"Apartamento com  Quarto a  Venda, 48m2","Rua Luiz So",195,"Petropolis",48,1,2,1,639000,13312.5,4314902019,2236,637.600159685192,63,105.3,333,35069,20.37,13.3676595687866,3969,3.01406311988831
"3767",2269,"Apartamento com 2 Quartos a  Venda, 90m2","Rua Jau",160,"Cristo Redentor",90,2,2,1,450000,5000,4314902051,1121,696.14357573123,63,108.8,148,16103,10.61,13.0170030593872,3969,2.36179685592651
"3768",5391,"Apartamento com 3 Quartos a  Venda, 83m2","Avenida Ipiranga",8400,"Jardim Botanico",83,3,2,1,480000,5783.13253012048,4314902018,727,632.503915086132,63,56.6,203,11494,12.32,13.0815410614014,3969,2.51122403144836
